file_name,site_id,year,resolution_x,resolution_y,layer,level,class,metric,value,metric_level
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,ai,98.81391985577375,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,area_mn,17.182284009075765,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,core_mn,16.472517819798313,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,ed,23.553569539081387,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,lpi,93.10636335690134,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,np,75,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,pd,5.819948031773862,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,shape_mn,1.3890822473693225,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,shdi,0.24689963333434406,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,landscape,NA,tca,1235.4388364848735,landscape
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,area_mn,1.4012158317348438,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,area_mn,92.44583993177864,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,ca,86.87538156756031,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,ca,1201.7959191131222,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,core_mn,1.0545858323202733,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,core_mn,90.00419345238588,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,cpland,5.0737780510298185,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,cpland,90.79541961266524,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,ed,23.553569539081387,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,ed,23.553569539081387,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,enn_mn,87.36284769021229,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,enn_mn,43.8559484915144,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,lpi,1.6015985244389797,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,lpi,93.10636335690134,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,np,62,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,np,13,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,pd,4.811157039599726,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,pd,1.008790992174136,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,pland,6.741469412849678,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,pland,93.25853058715032,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,shape_mn,1.392414525223912,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,shape_mn,1.373189845293588,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,0,tca,65.38432160385695,class
buda_2018_dw_woody_cover.tif,buda,2018,9.951740686426369,9.951740686426696,1,class,1,tca,1170.0545148810165,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,ai,98.93896969342866,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,area_mn,19.015770345764107,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,core_mn,18.26420622260947,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,ed,19.380515361187367,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,lpi,94.18954336211821,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,np,62,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,pd,5.258793000846042,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,shape_mn,1.4288931832918854,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,shdi,0.1994491308379457,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,landscape,NA,tca,1132.3807858017872,landscape
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,area_mn,1.140831701369932,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,area_mn,111.96545129661381,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,ca,59.32324847123646,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,ca,1119.654512966138,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,core_mn,0.8145804986242402,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,core_mn,109.00225998733268,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,cpland,3.5927892207923118,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,cpland,92.4548906286751,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,ed,19.380515361187367,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,ed,19.380515361187367,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,enn_mn,90.6836371182851,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,enn_mn,30.729162660308056,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,lpi,1.326400322569806,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,lpi,94.18954336211821,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,np,52,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,np,10,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,pd,4.410600581354744,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,pd,0.8481924194912971,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,pland,5.031752965290145,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,pland,94.96824703470986,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,shape_mn,1.434495656172417,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,shape_mn,1.3997603243131227,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,0,tca,42.35818592846049,class
buda_2019_dw_woody_cover.tif,buda,2019,9.951740686426369,9.951740686426696,1,class,1,tca,1090.0225998733267,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,ai,98.57882274683874,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,area_mn,14.00729674652916,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,core_mn,13.331691194875168,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,ed,28.287450892345937,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,lpi,92.24638794958501,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,np,92,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,pd,7.139136252309269,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,shape_mn,1.4283185752525605,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,shdi,0.26147217276877055,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,landscape,NA,tca,1226.5155899285155,landscape
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,area_mn,1.1342735884457507,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,1,area_mn,132.72517698218726,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,ca,94.1447078409973,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,1,ca,1194.5265928396855,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,core_mn,0.8156842258168684,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,1,core_mn,128.7570887984128,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,cpland,5.253612050415001,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,1,cpland,89.9231478635106,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,ed,28.287450892345937,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,1,ed,28.287450892345937,class
buda_2020_dw_woody_cover.tif,buda,2020,9.951740686426369,9.951740686426696,1,class,0,enn_mn,65.20911534085988,class
