,site_id,site_name,site_category,year,month,system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,MNDWI,NBR,NDMI,NDRE,NDVI,NDWI,NIRv,SAVI,composite_stat,date,image_count,image_id,source_file,system_time_start,temporal_scale,period,has_any_missing_value,n_missing_values,row_was_missing,season,has_all_values,has_any_value
10,degraded_1,degraded_1,degraded,2019,11,10_4,0.2178497181094559,0.1163722019654006,0.0630054096802093,0.08763598230324,0.067332875605469,0.1229611171321203,0.2500777254963397,0.296560963363887,0.2926441090563375,0.3234814317078036,0.4553119368952824,-0.4195888409542319,0.4327820227129921,0.1465270458679061,0.4468769953984388,0.6211021119671873,-0.5330626723199648,0.1838977533056903,0.3862697753595984,median,2019-11-01,9.0,10.0,degraded_1_aoi.geojson,1572566400000.0,monthly,current,False,0,False,other,True,True
11,degraded_1,degraded_1,degraded,2019,12,11_4,0.1716219696969697,0.0998994603510948,0.0520590174772167,0.0705122876720587,0.0558680618722758,0.0987370917101659,0.1905662979998963,0.2258884563371062,0.2186166522387029,0.2450090405188897,0.3330748426211044,-0.4117731262976437,0.3956255162780698,0.1282301860172904,0.4421366362778802,0.611279129646621,-0.5115794494618895,0.1335554517926003,0.2929330934778025,median,2019-12-01,7.0,11.0,degraded_1_aoi.geojson,1575158400000.0,monthly,current,False,0,False,other,True,True
12,degraded_1,degraded_1,degraded,2020,1,12_4,0.2312180259584367,0.1317486457676763,0.0500731824227873,0.0822709579270328,0.069011105562456,0.1249883637749805,0.2518748043036969,0.2957230050331838,0.2921945692827485,0.3275405396073566,0.4196514318898633,-0.478567109345319,0.3855620519457245,0.1176371102853337,0.4480903020768911,0.6209092474921739,-0.5623770583656117,0.1828229022284672,0.3875667267254588,median,2020-01-01,7.0,12.0,degraded_1_aoi.geojson,1577836800000.0,monthly,current,False,0,False,other,True,True
13,degraded_1,degraded_1,degraded,2020,2,13_4,0.2292122974884161,0.1306338490774978,0.0595091873568818,0.0861524477370423,0.0705919113402195,0.124635658027174,0.2439483431016759,0.2882830927910277,0.2869885037588991,0.3181789511353955,0.4131118583356811,-0.4360035345958017,0.3841653332019303,0.1150865054073402,0.4360234347118155,0.59494995735385,-0.5251359394092209,0.1720177816313899,0.3686160234856799,median,2020-02-01,9.0,13.0,degraded_1_aoi.geojson,1580515200000.0,monthly,current,False,0,False,other,True,True
14,degraded_1,degraded_1,degraded,2020,3,14_4,0.2226573113415068,0.1245076109373961,0.0466457496442835,0.0750519287021875,0.0608657438068851,0.114802683164471,0.2241144898392785,0.2634124311905934,0.259066846581581,0.2919586382765939,0.3819819177787145,-0.4798372371468458,0.3618271027697773,0.0891854792998952,0.438816958747504,0.6149138322773458,-0.5450862342571228,0.1590747702893556,0.3541096493572229,median,2020-03-01,9.0,14.0,degraded_1_aoi.geojson,1583020800000.0,monthly,current,False,0,False,wet,True,True
15,degraded_1,degraded_1,degraded,2020,4,15_4,0.2752527699183265,0.1754239293941512,0.072875860294347,0.0982060598229284,0.1093649073871916,0.1520085418996658,0.2250772137290637,0.2556362811846953,0.2471023450623584,0.2854981430652903,0.2608713441485864,-0.4681649406823261,0.1914459599870023,-0.0336406315001163,0.3127510563476013,0.4054201415531029,-0.4338222902930357,0.1032996804696001,0.2440058698008028,median,2020-04-01,2.0,15.0,degraded_1_aoi.geojson,1585699200000.0,monthly,current,False,0,False,wet,True,True
16,degraded_1,degraded_1,degraded,2020,5,16_4,0.3353999186532598,0.2223226856852339,0.0639724596090838,0.0910751835950739,0.1021787852220088,0.1483704710202239,0.2261353630098298,0.2568689518698462,0.2605889375211841,0.2879170537792338,0.2882781365877207,-0.5620963417324945,0.1050959304465306,-0.104006104165974,0.3207328434145488,0.4440546456216649,-0.4787796754855761,0.1203538847097196,0.2753310237109119,median,2020-05-01,3.0,16.0,degraded_1_aoi.geojson,1588291200000.0,monthly,current,False,0,False,wet,True,True
17,degraded_1,degraded_1,degraded,2020,6,17_4,0.2681716076023531,0.1717887756700668,0.0548971791630631,0.0785063889467145,0.079010623099358,0.1221852307381949,0.2065701692845542,0.2380577615937817,0.2384939659113099,0.2645559630527018,0.3012018238595558,-0.5282938497453091,0.1781703307424312,-0.0443421235194584,0.3627554529674364,0.4941568115366584,-0.4890949319514431,0.1232509229780357,0.2823348195670524,median,2020-06-01,7.0,17.0,degraded_1_aoi.geojson,1590969600000.0,monthly,current,False,0,False,other,True,True
18,degraded_1,degraded_1,degraded,2020,7,18_4,0.2425024823429458,0.1568533341884344,0.06440518261901,0.0806559803342427,0.0742940524969346,0.1119275776004294,0.1992656110482208,0.2348942586626065,0.2391972732471798,0.2576176131616545,0.3347119122191779,-0.4634438119446179,0.2390554663271566,0.013326531828952,0.3875723475447806,0.5175463149598829,-0.4762610309371303,0.1277724522223108,0.2922939818870971,median,2020-07-01,7.0,18.0,degraded_1_aoi.geojson,1593561600000.0,monthly,current,False,0,False,dry,True,True
19,degraded_1,degraded_1,degraded,2020,8,19_4,0.2713678088606016,0.1737807602590843,0.0638763473185665,0.0850533501720137,0.0775311927996302,0.1230920126705774,0.2312809511001788,0.2741177921115754,0.2769789058851433,0.3008216820423542,0.3895026075086016,-0.5112051831744663,0.2506697752353437,0.0223106733874978,0.4226711766614338,0.5665702019759652,-0.528505121228324,0.1577940541244521,0.3417518961510641,median,2020-08-01,8.0,19.0,degraded_1_aoi.geojson,1596240000000.0,monthly,current,False,0,False,dry,True,True
20,degraded_1,degraded_1,degraded,2020,9,20_4,0.2910162250703385,0.1870387507752796,0.0614870579297408,0.0849669362886594,0.0778794722090476,0.127938043634553,0.2408732947607209,0.2861706211464045,0.290560883314269,0.3166547844132881,0.4035191112837498,-0.5455773433176886,0.2315279703954131,0.0055246668613549,0.4237235709371739,0.5777781348508152,-0.5482568688325891,0.1683971887941278,0.361187071102473,median,2020-09-01,9.0,20.0,degraded_1_aoi.geojson,1598918400000.0,monthly,current,False,0,False,dry,True,True
21,degraded_1,degraded_1,degraded,2020,10,21_4,0.2608662958257073,0.1584065546328649,0.0584440360403966,0.0841304250931514,0.0739909808251778,0.1261623539703429,0.2377232356693039,0.2792961104556477,0.2802042528222735,0.3081234909218339,0.3974863013842423,-0.5173493758280624,0.2850408208301304,0.0381794616446598,0.4225411910498174,0.5900464345840518,-0.5443132310108479,0.1652593400474416,0.3557743310433815,median,2020-10-01,8.0,21.0,degraded_1_aoi.geojson,1601510400000.0,monthly,current,False,0,False,dry,True,True
22,degraded_1,degraded_1,degraded,2020,11,22_4,0.2583799996426833,0.1478043546859855,0.0628829840190093,0.0879202684565258,0.0705139686275911,0.1265705014940306,0.2615598697580517,0.3115690479965702,0.3069367034628452,0.3430134355556948,0.4650894868332589,-0.4864592740249568,0.3514778046983043,0.0848977571484559,0.4568749326369002,0.6212802060786311,-0.5491132878419535,0.1927790584878787,0.3959764594158982,median,2020-11-01,12.0,22.0,degraded_1_aoi.geojson,1604188800000.0,monthly,current,False,0,False,other,True,True
23,degraded_1,degraded_1,degraded,2020,12,23_4,0.2886228974098696,0.1782558910509677,0.0708941469350439,0.0975856338835225,0.0933959231566592,0.1460675228184335,0.2557413906957879,0.2995555741789553,0.2990069785883372,0.3322371415204284,0.3906888839601797,-0.4813184699872786,0.280461517878989,0.0381774261666113,0.3957003711570204,0.535761361124098,-0.5072197099469951,0.1622176239060681,0.3430321099211518,median,2020-12-01,12.0,23.0,degraded_1_aoi.geojson,1606780800000.0,monthly,current,False,0,False,other,True,True
24,degraded_1,degraded_1,degraded,2021,1,24_4,,,,,,,,,,,,,,,,,,,,median,2021-01-01,3.0,24.0,degraded_1_aoi.geojson,1609459200000.0,monthly,current,True,19,False,other,False,False
25,degraded_1,degraded_1,degraded,2021,2,25_4,0.3348295804799115,0.2224116477559282,0.0683403732286607,0.0954099845266018,0.1064552046201293,0.1516260668811337,0.2309316641306886,0.2675231946450458,0.2705845553597835,0.3035919065114895,0.2929232310615315,-0.5470376137734293,0.1266631649186751,-0.0883803866958541,0.3384841776519669,0.4455667873314469,-0.4795807230999781,0.1189936324906576,0.2779722454467557,median,2021-02-01,5.0,25.0,degraded_1_aoi.geojson,1612137600000.0,monthly,current,False,0,False,other,True,True
26,degraded_1,degraded_1,degraded,2021,3,26_4,0.3709149165917321,0.2544297121432912,0.0762365556344845,0.1040337314710888,0.1236425249108831,0.168079686711978,0.2329181494803216,0.2665451124664941,0.2716174244196405,0.304897655597787,0.2552164885598007,-0.5518007395424692,0.0516326999146482,-0.1418445349831302,0.2929555429114615,0.3795575573153786,-0.4389460439489686,0.1024732832629362,0.2428434650039131,median,2021-03-01,13.0,26.0,degraded_1_aoi.geojson,1614556800000.0,monthly,current,False,0,False,wet,True,True
27,degraded_1,degraded_1,degraded,2021,4,27_4,0.3101167199469269,0.2033911610946035,0.0608095865823915,0.0877453037511593,0.091230279576449,0.1378883218542817,0.22387066959225,0.2587321705068535,0.2562491303759746,0.2906518215837656,0.3040617916572247,-0.5513425881678379,0.135274498673228,-0.077395997398041,0.3616130697632726,0.4821746366877119,-0.4926176622782467,0.1240202007884585,0.2870912564363823,median,2021-04-01,8.0,27.0,degraded_1_aoi.geojson,1617235200000.0,monthly,current,False,0,False,wet,True,True
28,degraded_1,degraded_1,degraded,2021,5,28_4,0.2744761607731119,0.172301694025895,0.0523936818746633,0.0803943735634529,0.0723991229952721,0.1236072412712652,0.2403731334811282,0.2831758872523667,0.2832947634029453,0.3108661618676246,0.3967701909465122,-0.5435379818609364,0.2515268243812608,0.0194440748350632,0.4305608932387323,0.5917359407731575,-0.555569328301849,0.1688064419103648,0.3643913383886401,median,2021-05-01,10.0,28.0,degraded_1_aoi.geojson,1619827200000.0,monthly,current,False,0,False,wet,True,True
29,degraded_1,degraded_1,degraded,2021,6,29_4,0.2292924021893682,0.1270990452092284,0.0538990536181143,0.0840627723332365,0.0665920704205972,0.127826023208525,0.2713947964285168,0.3144976630941643,0.3158696546241226,0.3450026549146116,0.4725210491634074,-0.4643901924272617,0.4280313368715374,0.1601439476606565,0.4590584981332734,0.6522954796618217,-0.5790995520503542,0.2088811561161571,0.4172451528519759,median,2021-06-01,6.0,29.0,degraded_1_aoi.geojson,1622505600000.0,monthly,current,False,0,False,other,True,True
30,degraded_1,degraded_1,degraded,2021,7,30_4,0.2106655269630727,0.1212220126003639,0.0495361828228411,0.0729146185888792,0.0581943714456301,0.1062860256064472,0.2289007011344014,0.2708768337494266,0.2698182893150482,0.296749627590786,0.4200524326449215,-0.4824260008423271,0.3855911394973139,0.1243822572951729,0.4733321727512492,0.6437850644957126,-0.5725811169205535,0.1757637168748577,0.3752092291498785,median,2021-07-01,8.0,30.0,degraded_1_aoi.geojson,1625097600000.0,monthly,current,False,0,False,dry,True,True
31,degraded_1,degraded_1,degraded,2021,8,31_4,0.2418736154957174,0.1391526433542722,0.0534976915450005,0.0802229465556129,0.065222154107318,0.1197460466648497,0.24812195516363,0.2944588699483433,0.3008644035659639,0.3260435979620613,0.4569511214544218,-0.4848047959022058,0.3804858393032782,0.1172585805520436,0.4605107873539965,0.6384361637016647,-0.5723431587872194,0.1941583734657553,0.4000519425373838,median,2021-08-01,11.0,31.0,degraded_1_aoi.geojson,1627776000000.0,monthly,current,False,0,False,dry,True,True
32,degraded_1,degraded_1,degraded,2021,9,32_4,0.2864048646775156,0.1831285295335875,0.0641091599940767,0.0895797490562517,0.0826430431946022,0.135024572442758,0.2446878100313119,0.2880282204948486,0.294570204480633,0.3207583744133095,0.4047514240795447,-0.517215949348093,0.2469306323087534,0.0191254091599079,0.405711975759379,0.5605577573264213,-0.530653436719768,0.1677622949804002,0.3605642035312882,median,2021-09-01,10.0,32.0,degraded_1_aoi.geojson,1630454400000.0,monthly,current,False,0,False,dry,True,True
33,degraded_1,degraded_1,degraded,2021,10,33_4,0.2834167644931657,0.1864948172701146,0.054176619824406,0.0824804726146609,0.0824065719019402,0.1316962903547723,0.2205965124763661,0.2554454719386392,0.2617927749318081,0.2878029650550153,0.3290999977977093,-0.5507847607418602,0.1796964858011706,-0.0364980560250458,0.3763597692280199,0.5257623226930301,-0.523234936914975,0.1384472854151974,0.312546333115465,median,2021-10-01,10.0,33.0,degraded_1_aoi.geojson,1633046400000.0,monthly,current,False,0,False,dry,True,True
34,degraded_1,degraded_1,degraded,2021,11,34_4,0.3180052071954523,0.2139226636993227,0.0560872865969469,0.0849774004691379,0.090806629954009,0.1385286208502429,0.2194783130991646,0.2552224579954119,0.2634958063013859,0.2910933968722704,0.3102427319918865,-0.5746040966161198,0.1217089116856838,-0.0849028765884723,0.3560945511629431,0.4907587639457367,-0.5111668380654248,0.1308017923829939,0.3009239467635385,median,2021-11-01,12.0,34.0,degraded_1_aoi.geojson,1635724800000.0,monthly,current,False,0,False,other,True,True
35,degraded_1,degraded_1,degraded,2021,12,35_4,0.22121437749082,0.130403864593818,0.0620597734574354,0.0856651000834836,0.0706159924328432,0.1204044545573556,0.2305681695463785,0.2664995084352558,0.2617290157330763,0.2936106039990474,0.3587379509037929,-0.4051357516324144,0.3628678933323477,0.1099413933653616,0.3840925380365995,0.522666434285646,-0.4687899586662077,0.1421557934442831,0.3140818683869967,median,2021-12-01,7.0,35.0,degraded_1_aoi.geojson,1638316800000.0,monthly,current,False,0,False,other,True,True
36,degraded_1,degraded_1,degraded,2022,1,36_4,0.2160920775188265,0.1233356243977299,0.0652986980263393,0.0906117170491453,0.0735328541346943,0.1239402912309504,0.2516930504300656,0.2961124629715548,0.2895367029515686,0.3249553831328738,0.4264291494978004,-0.3950530628940144,0.408301083102386,0.1497992209146631,0.4439779504240698,0.5863450844428104,-0.5137465369592255,0.1738848125183633,0.3663766449882644,median,2022-01-01,6.0,36.0,degraded_1_aoi.geojson,1640995200000.0,monthly,current,False,0,False,other,True,True
37,degraded_1,degraded_1,degraded,2022,2,37_4,0.2633721197517944,0.1691553939092867,0.0683587552892334,0.093028451529775,0.0924751107745122,0.1399704953916032,0.2346668607900366,0.2726986028439888,0.2736034144940518,0.304512241304368,0.3403248786665531,-0.4700237008141785,0.2443538565837699,0.0224788469716464,0.3674558118620679,0.4906687227511047,-0.4875746079307471,0.1371759188705523,0.3087471810986339,median,2022-02-01,6.0,37.0,degraded_1_aoi.geojson,1643673600000.0,monthly,current,False,0,False,other,True,True
38,degraded_1,degraded_1,degraded,2022,3,38_4,0.3188684887791043,0.2132391249482253,0.0651855073707885,0.094651242485959,0.1037884380881662,0.1540703923718938,0.2371398907848514,0.2745359118037777,0.2802186424400329,0.313958237599284,0.3174638872634598,-0.53057687584911,0.1547425534424978,-0.0560043255755942,0.3393419863931277,0.4569047644302116,-0.4901510718022475,0.1307787589721438,0.2973703839910182,median,2022-03-01,9.0,38.0,degraded_1_aoi.geojson,1646092800000.0,monthly,current,False,0,False,wet,True,True
39,degraded_1,degraded_1,degraded,2022,4,39_4,0.410089043289031,0.2922798239552238,0.0931236332010617,0.1159578969055352,0.1470476302737781,0.1879095145301862,0.2293870241286291,0.2585944555445627,0.2624826611025387,0.2980174936314416,0.2035975064472143,-0.5421043637784667,-0.0281245243394292,-0.1997959498929176,0.2374284664397555,0.2988352894093289,-0.3861690156102962,0.0763822257773642,0.1913110346868813,median,2022-04-01,6.0,39.0,degraded_1_aoi.geojson,1648771200000.0,monthly,current,False,0,False,wet,True,True
40,degraded_1,degraded_1,degraded,2022,5,40_4,0.29664032091246,0.1908888451925013,0.0714811497908246,0.0942784624445568,0.0968989848416872,0.1428125998086149,0.2271684707541146,0.257377875803055,0.2519320956659914,0.284370751793958,0.2978921552962483,-0.498483489181493,0.1700769050078376,-0.054681458549857,0.338076168158875,0.4542419746627172,-0.4533946926941466,0.1154729707690506,0.2686879010431156,median,2022-05-01,8.0,40.0,degraded_1_aoi.geojson,1651363200000.0,monthly,current,False,0,False,wet,True,True
41,degraded_1,degraded_1,degraded,2022,6,41_4,0.2562092252162895,0.1533244660274426,0.054368172700722,0.0767531961205708,0.0683141579875462,0.119823053121728,0.2390684631068494,0.28181719182234,0.2800820028103824,0.3062505692400949,0.4077476984117459,-0.532199833000118,0.2944027471061916,0.0436890769170524,0.431677209451937,0.598703651555836,-0.559905104666962,0.1734690508805093,0.3658671079397846,median,2022-06-01,4.0,41.0,degraded_1_aoi.geojson,1654041600000.0,monthly,current,False,0,False,other,True,True
42,degraded_1,degraded_1,degraded,2022,7,42_4,,,,,,,,,,,,,,,,,,,,median,2022-07-01,3.0,42.0,degraded_1_aoi.geojson,1656633600000.0,monthly,current,True,19,False,dry,False,False
43,degraded_1,degraded_1,degraded,2022,8,43_4,0.1755769468807725,0.097042991738302,0.064188693982633,0.0801872020043344,0.0602506265363412,0.1068349700367994,0.2248061373652746,0.267943603365769,0.2663404034123139,0.2903792093933175,0.4394483864485994,-0.3530017185501983,0.4771231219293822,0.2123254428194867,0.4607493194678869,0.6229877702642462,-0.5250164550925634,0.1704429850316299,0.3591812971856672,median,2022-08-01,6.0,43.0,degraded_1_aoi.geojson,1659312000000.0,monthly,current,False,0,False,dry,True,True
44,degraded_1,degraded_1,degraded,2022,9,44_4,0.2446681511675459,0.153859074701163,0.076539142573867,0.0934552737414717,0.0827296042082842,0.1296777168940365,0.2316108224159391,0.2726545685361325,0.2753817702801701,0.3006121589815859,0.3982013670573351,-0.4284652066894604,0.304512919548316,0.0734520186435645,0.3971991463340703,0.5374187581489988,-0.4873799544760869,0.1501173614821778,0.3309298213238585,median,2022-09-01,10.0,44.0,degraded_1_aoi.geojson,1661990400000.0,monthly,current,False,0,False,dry,True,True
45,degraded_1,degraded_1,degraded,2022,10,45_4,0.2822950370309967,0.1838741037340037,0.0575018233285618,0.0818464592530276,0.0775015924079481,0.1300915821281179,0.2325454808449633,0.2692631945592009,0.2791043030425291,0.3033701840926604,0.3753308504873152,-0.5413867022730056,0.2172923052173929,0.0011675030786896,0.3966930018664012,0.5651923283229816,-0.5493688567505461,0.1590825276395504,0.3487805067559895,median,2022-10-01,9.0,45.0,degraded_1_aoi.geojson,1664582400000.0,monthly,current,False,0,False,dry,True,True
46,degraded_1,degraded_1,degraded,2022,11,46_4,0.1755694537761525,0.0925804370783013,0.0523954844573907,0.0701191842787888,0.0546901290610648,0.1010159721040993,0.2043363736392246,0.2374765315813345,0.2326950305111415,0.2632344774125418,0.3611351115380751,-0.375240224030579,0.4552761766939872,0.1602179058505528,0.4404917762370513,0.5995898981684632,-0.5069789555108961,0.1454997406502574,0.3145740497530166,median,2022-11-01,5.0,46.0,degraded_1_aoi.geojson,1667260800000.0,monthly,current,False,0,False,other,True,True
47,degraded_1,degraded_1,degraded,2022,12,47_4,0.2187222960562878,0.1304395639263815,0.0849661471333439,0.1017660600081003,0.0859983857105181,0.1344969240079495,0.2437662135369082,0.2860312686612853,0.2838873173901986,0.3091345021851953,0.4197126919092526,-0.3473132434717975,0.3773273471213278,0.1376221771511422,0.3891595125350368,0.52745745311568,-0.4634479832016526,0.1530053378375483,0.3349881665478216,median,2022-12-01,7.0,47.0,degraded_1_aoi.geojson,1669852800000.0,monthly,current,False,0,False,other,True,True
48,degraded_1,degraded_1,degraded,2023,1,48_4,0.2317743109401861,0.1378457490004528,0.044606590787641,0.0714940002489479,0.0648197562671554,0.1168531227935385,0.2255540658982196,0.2629560901019613,0.2651812225701289,0.294001339811701,0.3742873696064226,-0.5073522726252898,0.3340086165163081,0.0788476853938329,0.4306130165650468,0.600961990362353,-0.5650472162566261,0.1611592781926172,0.3555686358333386,median,2023-01-01,8.0,48.0,degraded_1_aoi.geojson,1672531200000.0,monthly,current,False,0,False,other,True,True
49,degraded_1,degraded_1,degraded,2023,2,49_4,0.2953774306022185,0.1887315675909748,0.0645009056429094,0.0943789969986112,0.1033429900401678,0.156266116412071,0.2403579215756544,0.2764490167092236,0.2813417902313005,0.3168522823993187,0.3105203690487599,-0.5167513600807156,0.2005054413462377,-0.0243981213750067,0.3405541059224238,0.4627437655813143,-0.4979306374553295,0.1323393979356419,0.2964680991452971,median,2023-02-01,7.0,49.0,degraded_1_aoi.geojson,1675209600000.0,monthly,current,False,0,False,other,True,True
50,degraded_1,degraded_1,degraded,2023,3,50_4,0.2828912524867965,0.1890732863909212,0.0617169918727103,0.0820963195417644,0.0941945007200172,0.1339063201641338,0.1897793892621913,0.2202981626144678,0.2252491165569654,0.2530482669150428,0.2373747552580287,-0.5247720841509789,0.119597750103356,-0.100646392531466,0.3054316162092538,0.4036236101245968,-0.4497699503181838,0.092047933903248,0.2277997128390695,median,2023-03-01,8.0,50.0,degraded_1_aoi.geojson,1677628800000.0,monthly,current,False,0,False,wet,True,True
51,degraded_1,degraded_1,degraded,2023,4,51_4,0.2713865297340436,0.1781955795819764,0.0591454572809042,0.0807930419965057,0.081589888915252,0.1241159882228598,0.1998594703522355,0.2293143074998382,0.2247096612454432,0.2557788193740424,0.2798364997492381,-0.5439044942481643,0.1271774609979802,-0.0907866787725976,0.3486359622032889,0.4730687184710387,-0.4746618793700813,0.1072871112753811,0.264017756362739,median,2023-04-01,4.0,51.0,degraded_1_aoi.geojson,1680307200000.0,monthly,current,False,0,False,wet,True,True
52,degraded_1,degraded_1,degraded,2023,5,52_4,0.2102711636931785,0.1140252175385879,0.0509466112142984,0.0739753727422306,0.0554136275020395,0.1087811021417412,0.2383280480751066,0.2792172388960836,0.2754923082595533,0.3025879161232046,0.4350894885472555,-0.4641030101915333,0.4250318851307196,0.1400891982895858,0.4744167863928252,0.6602195756856353,-0.5663797765590567,0.1842722512564604,0.378494128687301,median,2023-05-01,7.0,52.0,degraded_1_aoi.geojson,1682899200000.0,monthly,current,False,0,False,wet,True,True
53,degraded_1,degraded_1,degraded,2023,6,53_4,0.1763908120083758,0.0934659237548769,0.040124132507057,0.0647134220908257,0.0466277640254003,0.0980467858305439,0.2267789757461513,0.2665874490460252,0.2629639217920257,0.290824767032839,0.4252879219993799,-0.4545888507166818,0.4770440102143318,0.1975502158212089,0.4965208388502755,0.6927077061370448,-0.5984929529083195,0.184811912773046,0.3848969447307916,median,2023-06-01,5.0,53.0,degraded_1_aoi.geojson,1685577600000.0,monthly,current,False,0,False,other,True,True
54,degraded_1,degraded_1,degraded,2023,7,54_4,0.1569957301858155,0.0799300046732578,0.0513808443590777,0.0671185358983372,0.0470466918479518,0.0933451108719697,0.2127585739275089,0.255720531465174,0.2546055427410155,0.2752192521072534,0.4355786674099746,-0.3818857124720201,0.518659731924856,0.2329518831714067,0.4869580143954141,0.6714216782929662,-0.5641547153926586,0.1761097719129569,0.3698434663228156,median,2023-07-01,5.0,54.0,degraded_1_aoi.geojson,1688169600000.0,monthly,current,False,0,False,dry,True,True
