,system:index,BLUE,EVI,GREEN,MNDWI,NBR,NDMI,NDVI,NDWI,NIR,NIRv,RED,SAVI,SWIR1,SWIR2,composite_stat,date,image_count,image_id,site_category,site_id,site_name,source_file,system_time_start,temporal_scale,year,.geo,period,has_any_missing_value,n_missing_values
48,0_1,1.8494915831684989e-06,7.154862682616645e-05,4.272058776014281e-06,-0.5407217237991861,0.6823169372917504,0.3756315153850456,0.8277250408159936,-0.7605265317829394,3.157819795798938e-05,2.6230857687520708e-05,2.961021461215081e-06,8.585542664912019e-05,1.4375086821349232e-05,5.995015860764168e-06,median,2014-01-01,17,0,reference,buda,Buda,buda_aoi.geojson,1388534400000,annual,2014,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",baseline,False,0
49,1_1,2.0179966036985943e-06,8.179404736361731e-05,4.535845913900145e-06,-0.5533591248168841,0.7007878797223654,0.3828201560004127,0.8539288610306638,-0.7710464041935542,3.547095042243006e-05,3.046322666759632e-05,2.752120580743457e-06,9.814889355831292e-05,1.5860303439056255e-05,6.24291028103792e-06,median,2015-01-01,18,1,reference,buda,Buda,buda_aoi.geojson,1420070400000,annual,2015,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",baseline,False,0
50,2_1,1.827516878760014e-06,7.247338731972823e-05,4.09291371820959e-06,-0.5892510048306989,0.6680604140001044,0.3466662305019095,0.8417898658246382,-0.7706601282093215,3.175265028487503e-05,2.672852651154355e-05,2.716087333700724e-06,8.696502195028618e-05,1.576314749322647e-05,6.422016142213259e-06,median,2016-01-01,247,2,reference,buda,Buda,buda_aoi.geojson,1451606400000,annual,2016,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",baseline,False,0
51,3_1,1.7871902653244672e-06,7.305794445551095e-05,4.170575645866656e-06,-0.5740199062374759,0.6673478668322301,0.3477152482337538,0.8319836806294613,-0.7654004549084779,3.207174697261466e-05,2.690320258925576e-05,2.8929144647096635e-06,8.766650792493881e-05,1.542061139667288e-05,6.433112606788811e-06,median,2017-01-01,312,3,reference,buda,Buda,buda_aoi.geojson,1483228800000,annual,2017,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",baseline,False,0
52,4_1,1.6238558406167253e-06,7.756921060778311e-05,3.865597878472939e-06,-0.580263806972685,0.7210113835673945,0.4004125134908857,0.8781683570827044,-0.7930933990858458,3.3200994301454025e-05,2.9167688451796304e-05,2.209824711300917e-06,9.307957280036532e-05,1.4277144587376667e-05,5.434296173519117e-06,median,2018-01-01,670,4,reference,buda,Buda,buda_aoi.geojson,1514764800000,annual,2018,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
53,5_1,1.6005257063200514e-06,7.605780850674869e-05,3.883436663788947e-06,-0.580365043024953,0.7026388720171263,0.3804934151057467,0.8648758282465732,-0.7876637229468796,3.2878858706129335e-05,2.837900119815697e-05,2.346017335565669e-06,9.126610407601696e-05,1.4682749393894364e-05,5.737900317878059e-06,median,2019-01-01,705,5,reference,buda,Buda,buda_aoi.geojson,1546300800000,annual,2019,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
54,6_1,1.7297751803649078e-06,7.956997763935881e-05,3.971327188109657e-06,-0.5854836072942937,0.7197933645066978,0.4000566394525819,0.8721726455413223,-0.7917121609111982,3.418656037116505e-05,2.980543119070335e-05,2.3273693651029866e-06,9.548037936118392e-05,1.4750448292950765e-05,5.595542252429128e-06,median,2020-01-01,653,6,reference,buda,Buda,buda_aoi.geojson,1577836800000,annual,2020,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
55,7_1,1.646550585465615e-06,7.475056831826138e-05,4.01381982526136e-06,-0.5848685052699601,0.6798888443929944,0.3592573960122074,0.8485132860949595,-0.7790060570826207,3.258656203441955e-05,2.766899379054592e-05,2.632420184733892e-06,8.969752449646897e-05,1.5400542420064236e-05,6.231405251065017e-06,median,2021-01-01,75,7,reference,buda,Buda,buda_aoi.geojson,1609459200000,annual,2021,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
56,8_1,2.0109661570908733e-06,8.216161193270361e-05,4.321034423869572e-06,-0.5657869005278399,0.7056110726141632,0.3873223959888111,0.8685568616652665,-0.7790198173916988,3.534749086650591e-05,3.07581517115532e-05,2.464832516810657e-06,9.858985831067186e-05,1.5636451452872512e-05,6.144730437506691e-06,median,2022-01-01,532,8,reference,buda,Buda,buda_aoi.geojson,1640995200000,annual,2022,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
57,9_1,1.5383303988458358e-06,7.826459492158756e-05,3.971372077648609e-06,-0.5734428058232813,0.7131165935615508,0.3986916031010129,0.8668802102916476,-0.7894527948385573,3.3823440071496406e-05,2.9197578140175936e-05,2.398836400182716e-06,9.391414832677604e-05,1.4570565116286444e-05,5.655410876270613e-06,median,2023-01-01,756,9,reference,buda,Buda,buda_aoi.geojson,1672531200000,annual,2023,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
58,10_1,1.501929954193715e-06,8.079663206880163e-05,3.838296486787234e-06,-0.5725140425154901,0.7313656894808972,0.4235665174136359,0.8809960499807182,-0.7997436289461604,3.449718613992919e-05,3.041989027458518e-05,2.155054910975298e-06,9.695232633297823e-05,1.4075745913370416e-05,5.333201542452539e-06,median,2024-01-01,778,10,reference,buda,Buda,buda_aoi.geojson,1704067200000,annual,2024,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
59,11_1,1.7129115049022806e-06,7.830604017493058e-05,4.091537609460494e-06,-0.5662359081358161,0.7208956132701608,0.4063920450414188,0.8633978315034794,-0.7856107119123157,3.3794827967089084e-05,2.9208225444714243e-05,2.473958708329576e-06,9.396382264557066e-05,1.4501626453448803e-05,5.54907547404065e-06,median,2025-01-01,456,11,reference,buda,Buda,buda_aoi.geojson,1735689600000,annual,2025,"{""type"":""Polygon"",""coordinates"":[[[39.39925689797976,-4.468188711135739],[39.41210797888017,-4.457919365293976],[39.42200275190922,-4.4435744693647745],[39.41896168142231,-4.440849971730899],[39.40691759548104,-4.4420851009299795],[39.39521248784448,-4.445117313640382],[39.38652172658538,-4.464924657446215],[39.39925689797976,-4.468188711135739]]]}",current,False,0
60,0_2,3.90070203837173e-06,6.537479831726733e-05,6.2690375072355855e-06,-0.5087897109568724,0.521733247123697,0.2375914826804939,0.7086810168874715,-0.6600550317455642,3.138171544468347e-05,2.290883557838764e-05,5.276532536604143e-06,7.844655070804059e-05,1.969122217729509e-05,1.0170330920206125e-05,median,2014-01-01,17,0,reference,gogoni,Gogoni,gogoni_aoi.geojson,1388534400000,annual,2014,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",baseline,False,0
61,1_2,4.317937354385672e-06,6.983021705512707e-05,6.900898397083524e-06,-0.4980490647096374,0.5367572935962988,0.2409388719554261,0.7165015973567144,-0.6546752297767499,3.341598303183907e-05,2.430967254301298e-05,5.48552276182612e-06,8.379255810121608e-05,2.0784210172507456e-05,1.0339191164458233e-05,median,2015-01-01,18,1,reference,gogoni,Gogoni,gogoni_aoi.geojson,1420070400000,annual,2015,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",baseline,False,0
62,2_2,3.760300712602199e-06,6.018297504343495e-05,6.080669231088493e-06,-0.5331510553051015,0.4875989056386876,0.202672396725574,0.6917269820339896,-0.6559813237982043,2.952106505848056e-05,2.080668120818738e-05,5.337171354792169e-06,7.221688775348963e-05,2.0292762800798524e-05,1.0679397635340638e-05,median,2016-01-01,247,2,reference,gogoni,Gogoni,gogoni_aoi.geojson,1451606400000,annual,2016,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",baseline,False,0
63,3_2,3.882969264426876e-06,6.438928885260141e-05,6.326674481324908e-06,-0.5231430332319228,0.5107185096586094,0.2235132435958492,0.7090359159540587,-0.6609405704911089,3.11697613650616e-05,2.2360093253450287e-05,5.313222832458807e-06,7.726411267823547e-05,2.045235969430441e-05,1.0664028427325675e-05,median,2017-01-01,312,3,reference,gogoni,Gogoni,gogoni_aoi.geojson,1483228800000,annual,2017,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",baseline,False,0
64,4_2,3.330014165462776e-06,6.859915107736234e-05,5.824374559560773e-06,-0.5252156989899042,0.574759357571089,0.2697951635085834,0.7604613471759112,-0.6909322418268451,3.1846513327986834e-05,2.4406163448331143e-05,4.368928151112559e-06,8.231568996205995e-05,1.8768964133798105e-05,8.955993952231046e-06,median,2018-01-01,670,4,reference,gogoni,Gogoni,gogoni_aoi.geojson,1514764800000,annual,2018,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
65,5_2,3.405360460596225e-06,6.841825920227128e-05,5.889433182886647e-06,-0.5269415005194711,0.5506924013011067,0.2558157701501147,0.7435694044791671,-0.6845852949014477,3.209724449392389e-05,2.422427280251855e-05,4.707002322082626e-06,8.209861465761449e-05,1.9565873755557e-05,9.665599642248428e-06,median,2019-01-01,705,5,reference,gogoni,Gogoni,gogoni_aoi.geojson,1546300800000,annual,2019,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
66,6_2,3.2203200104790533e-06,7.169236748835315e-05,5.659640987637137e-06,-0.5245175145481765,0.6070912801435439,0.3040867858225005,0.7776675179058204,-0.7051373519299617,3.2777275678917867e-05,2.5724982251301952e-05,4.113690205702689e-06,8.6027320119201e-05,1.8013211902648354e-05,8.298406505937302e-06,median,2020-01-01,653,6,reference,gogoni,Gogoni,gogoni_aoi.geojson,1577836800000,annual,2020,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
67,7_2,3.6435538753965823e-06,6.248294745307123e-05,6.066710571121632e-06,-0.5383253692252016,0.5002794241750598,0.2059122475780027,0.6996659253373836,-0.6612551653036777,3.044622845892361e-05,2.1642198800305723e-05,5.322583132834454e-06,7.497673868596585e-05,2.0740991011134643e-05,1.0666488699093702e-05,median,2021-01-01,75,7,reference,gogoni,Gogoni,gogoni_aoi.geojson,1609459200000,annual,2021,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
68,8_2,4.079988643976034e-06,6.425653075458215e-05,6.588380406496114e-06,-0.515251873245585,0.5007178333012361,0.2156719881949207,0.698731322196352,-0.6530995830405971,3.1432446316064815e-05,2.22359759116872e-05,5.623591683436276e-06,7.710480277555579e-05,2.095905881567982e-05,1.1063010513415427e-05,median,2022-01-01,532,8,reference,gogoni,Gogoni,gogoni_aoi.geojson,1640995200000,annual,2022,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
69,9_2,3.814709674957518e-06,6.72596641584327e-05,6.274865135779113e-06,-0.5268374081131665,0.5233985474928389,0.233370653380651,0.7200514504961575,-0.6674385381386504,3.2198699702900186e-05,2.3507725099358903e-05,5.206582731613562e-06,8.070827523542408e-05,2.0569130760967384e-05,1.054934077488738e-05,median,2023-01-01,756,9,reference,gogoni,Gogoni,gogoni_aoi.geojson,1672531200000,annual,2023,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
70,10_2,3.3547537155330408e-06,7.16380535911933e-05,5.875773037509908e-06,-0.5188014959628788,0.5873351171959191,0.2881692172952114,0.7618761995355902,-0.6970800113111869,3.3154000239215184e-05,2.5586878386853368e-05,4.445974509307741e-06,8.596213235921284e-05,1.8713439880017548e-05,8.876236117377855e-06,median,2024-01-01,778,10,reference,gogoni,Gogoni,gogoni_aoi.geojson,1704067200000,annual,2024,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
71,11_2,3.728761093266669e-06,6.636621746439592e-05,6.074657027546777e-06,-0.5186117268839596,0.553905024818109,0.2591410801891791,0.7309414252778819,-0.6763158526612865,3.154316080165633e-05,2.3268327993760995e-05,4.923551648375196e-06,7.963626360391751e-05,1.9296504723383035e-05,9.514281836922214e-06,median,2025-01-01,456,11,reference,gogoni,Gogoni,gogoni_aoi.geojson,1735689600000,annual,2025,"{""type"":""Polygon"",""coordinates"":[[[39.45915155611406,-4.406648631415918],[39.45937006218301,-4.412610482795428],[39.45915155611405,-4.418099593933079],[39.46212130864668,-4.422919912908086],[39.46739192660228,-4.421319078648783],[39.47285883698078,-4.419490855180644],[39.47881173783091,-4.418117426013763],[39.484760120192334,-4.416980390551835],[39.489321824335185,-4.414001705795814],[39.49298272637206,-4.409190365146858],[39.49184119490888,-4.4036877919179025],[39.48863061397504,-4.399558668986222],[39.48315040322483,-4.39955865496669],[39.476970076610456,-4.400240892666997],[39.47126247554821,-4.400240930189308],[39.46646003328628,-4.397257756164398],[39.46073898602895,-4.395879917670742],[39.458460405147385,-4.400918695892796],[39.45915155611406,-4.406648631415918]]]}",current,False,0
